"site","urchin_stat","zone","Row.names","Image.ID","Image.name","Annotation.status","Points","Name","metacom_treatment","tile_number","complex_treatment","meta_treatment","time_point","file","site_treatment","site_code","metacom_site_code","MDS1","MDS2","nutrient_treat","herb_treat","nutrient_treat_sp","herb_treat_sp"
"Jawbone","Barren","Deep","273",4212717,"P5130220.jpg","Confirmed",100,"P5130220.jpg",13,831,"simple","mix",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Jawbone/P5130220.JPG","Barren_Deep","JBD","JBD_13",-0.058081647153377,-0.37971698046202,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","274",4212718,"P5130222.jpg","Confirmed",100,"P5130222.jpg",13,611,"complex","mix",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Jawbone/P5130222.JPG","Barren_Deep","JBD","JBD_13",0.133109359363365,-0.49168141641112,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","275",4212720,"P5130228.jpg","Confirmed",100,"P5130228.jpg",5,84,"complex","complex",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Jawbone/P5130228.JPG","Barren_Deep","JBD","JBD_5",0.0217092213087065,0.539739953644396,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","276",4212721,"P5130231.jpg","Confirmed",100,"P5130231.jpg",5,91,"complex","complex",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Jawbone/P5130231.JPG","Barren_Deep","JBD","JBD_5",-0.00539859942879621,-0.574395531433909,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","277",4212722,"P5130243.jpg","Confirmed",100,"P5130243.jpg",6,68,"complex","complex",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Jawbone/P5130243.JPG","Barren_Deep","JBD","JBD_6",0.323992137255793,-0.972326653291532,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","422",4433775,"P8010632.jpg","Confirmed",100,"P8010632.jpg",15,788,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010632.JPG","Barren_Deep","JBD","JBD_15",0.560906946245671,0.279738455005766,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","423",4433776,"P8010637.jpg","Confirmed",100,"P8010637.jpg",4,615,"complex","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010637.JPG","Barren_Deep","JBD","JBD_4",1.19647170455535,-0.402817984095791,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","424",4433777,"P8010638.jpg","Confirmed",100,"P8010638.jpg",4,548,"simple","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010638.JPG","Barren_Deep","JBD","JBD_4",1.17192424120012,-0.251263491229568,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","425",4433778,"P8010643.jpg","Confirmed",100,"P8010643.jpg",9,601,"complex","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010643.JPG","Barren_Deep","JBD","JBD_9",0.260273886610105,-0.360945643194127,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","426",4433779,"P8010645.jpg","Confirmed",100,"P8010645.jpg",9,814,"simple","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010645.JPG","Barren_Deep","JBD","JBD_9",0.83651452807322,-0.633523952707513,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","427",4433780,"P8010648.jpg","Confirmed",100,"P8010648.jpg",2,633,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010648.JPG","Barren_Deep","JBD","JBD_2",0.637029579051355,-0.677693522806546,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","428",4433781,"P8010651.jpg","Confirmed",100,"P8010651.jpg",2,641,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010651.JPG","Barren_Deep","JBD","JBD_2",0.771167391421719,-0.0616086753024115,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","32",3984040,"P1081723.jpg","Confirmed",100,"P1081723.jpg",2,633,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081723.JPG","Barren_Deep","JBD","JBD_2",-0.17323558244693,-0.652015914292864,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","43",3985225,"P1081751.jpg","Confirmed",100,"P1081751.jpg",6,637,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081751.JPG","Barren_Deep","JBD","JBD_6",0.054907654294692,0.330157704456246,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","54",3985236,"P1081781.jpg","Confirmed",100,"P1081781.jpg",11,727,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081781.JPG","Barren_Deep","JBD","JBD_11",0.0129289429659932,0.658357905186469,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","213",4074817,"P3223893.jpg","Confirmed",100,"P3223893.jpg",10,626,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Jawbone/P3223893.JPG","Barren_Deep","JBD","JBD_10",0.245571581077244,-0.256505486073138,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","214",4074836,"P3223894.jpg","Confirmed",100,"P3223894.jpg",10,629,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Jawbone/P3223894.JPG","Barren_Deep","JBD","JBD_10",0.171937831560178,-0.258002405900591,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","215",4074849,"P3223899.jpg","Confirmed",100,"P3223899.jpg",15,788,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Jawbone/P3223899.JPG","Barren_Deep","JBD","JBD_15",0.126819414704462,-0.0915810388998473,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","216",4074856,"P3223900.jpg","Confirmed",100,"P3223900.jpg",15,773,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Jawbone/P3223900.JPG","Barren_Deep","JBD","JBD_15",0.114360421332496,-0.355177736485082,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","217",4074860,"P3223904.jpg","Confirmed",100,"P3223904.jpg",11,727,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Jawbone/P3223904.JPG","Barren_Deep","JBD","JBD_11",-0.469986829919819,-0.549894424391347,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","218",4074864,"P3223905.jpg","Confirmed",100,"P3223905.jpg",11,728,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Jawbone/P3223905.JPG","Barren_Deep","JBD","JBD_11",0.101079490300512,-0.0985460250784468,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","219",4074868,"P3223908.jpg","Confirmed",100,"P3223908.jpg",13,611,"complex","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Jawbone/P3223908.JPG","Barren_Deep","JBD","JBD_13",0.380610547053268,-0.0256150734865865,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","257",4212699,"P5130148.jpg","Confirmed",100,"P5130148.jpg",12,841,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Jawbone/P5130148.JPG","Barren_Deep","JBD","JBD_12",0.311179018773456,0.220408015767952,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","33",3984043,"P1081726.jpg","Confirmed",100,"P1081726.jpg",1,812,"simple","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081726.JPG","Barren_Deep","JBD","JBD_1",-0.343731365832143,0.509746310664906,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","55",3985237,"P1081782.jpg","Confirmed",100,"P1081782.jpg",11,728,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081782.JPG","Barren_Deep","JBD","JBD_11",0.0978867989599315,0.342463769408373,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","56",3985238,"P1081786.jpg","Confirmed",100,"P1081786.jpg",13,831,"simple","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081786.JPG","Barren_Deep","JBD","JBD_13",-0.182571973646394,0.357033216812406,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","57",3985239,"P1081787.jpg","Confirmed",100,"P1081787.jpg",13,611,"complex","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081787.JPG","Barren_Deep","JBD","JBD_13",0.504697847253963,0.153341053272175,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","58",3985240,"P1081791.jpg","Confirmed",100,"P1081791.jpg",14,90,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081791.JPG","Barren_Deep","JBD","JBD_14",0.0771583687843227,0.308167040869301,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","59",3985241,"P1081793.jpg","Confirmed",100,"P1081793.jpg",14,75,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081793.JPG","Barren_Deep","JBD","JBD_14",0.388300451296051,0.367055610419938,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","408",4433761,"P8010586.jpg","Confirmed",100,"P8010586.jpg",1,812,"simple","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010586.JPG","Barren_Deep","JBD","JBD_1",0.332081699357319,-0.375710976321571,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","60",3985264,"P1081802.jpg","Confirmed",100,"P1081802.jpg",9,601,"complex","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081802.JPG","Barren_Deep","JBD","JBD_9",0.592559532689117,0.0972371768576879,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","41",3984158,"P1081745.jpg","Confirmed",100,"P1081745.jpg",15,788,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081745.JPG","Barren_Deep","JBD","JBD_15",-0.398846842647959,0.359287240580329,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","52",3985234,"P1081775.jpg","Confirmed",100,"P1081775.jpg",12,841,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081775.JPG","Barren_Deep","JBD","JBD_12",-0.235061807639926,0.23666578709781,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","411",4433764,"P8010597.jpg","Confirmed",100,"P8010597.jpg",8,612,"complex","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010597.JPG","Barren_Deep","JBD","JBD_8",0.0920321414868738,-0.39285100487561,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","34",3984046,"P1081727.jpg","Confirmed",100,"P1081727.jpg",1,691,"complex","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081727.JPG","Barren_Deep","JBD","JBD_1",-0.190848052858606,-0.504501698923883,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","45",3985227,"P1081755.jpg","Confirmed",100,"P1081755.jpg",5,84,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081755.JPG","Barren_Deep","JBD","JBD_5",-0.0738037802782652,-0.240714890221345,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","414",4433767,"P8010607.jpg","Confirmed",100,"P8010607.jpg",10,626,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010607.JPG","Barren_Deep","JBD","JBD_10",0.795647167366542,-0.268669396321483,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","415",4433768,"P8010611.jpg","Confirmed",100,"P8010611.jpg",11,728,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010611.JPG","Barren_Deep","JBD","JBD_11",0.352873100806234,0.560277443829891,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","416",4433769,"P8010613.jpg","Confirmed",100,"P8010613.jpg",11,727,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010613.JPG","Barren_Deep","JBD","JBD_11",0.127838553223544,-0.633245651243846,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","417",4433770,"P8010619.jpg","Confirmed",100,"P8010619.jpg",14,90,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010619.JPG","Barren_Deep","JBD","JBD_14",0.558530720609449,-0.0917098964887214,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","418",4433771,"P8010620.jpg","Confirmed",100,"P8010620.jpg",14,75,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010620.JPG","Barren_Deep","JBD","JBD_14",0.193055721815371,0.289374038268488,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","419",4433772,"P8010624.jpg","Confirmed",100,"P8010624.jpg",13,611,"complex","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010624.JPG","Barren_Deep","JBD","JBD_13",0.418862047988417,-0.197500108976506,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","42",3985224,"P1081746.jpg","Confirmed",100,"P1081746.jpg",15,773,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081746.JPG","Barren_Deep","JBD","JBD_15",-0.0461951013660452,0.498009918564553,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","53",3985235,"P1081776.jpg","Confirmed",100,"P1081776.jpg",12,761,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081776.JPG","Barren_Deep","JBD","JBD_12",0.0115952705861946,0.354376946940404,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","421",4433774,"P8010631.jpg","Confirmed",100,"P8010631.jpg",15,773,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010631.JPG","Barren_Deep","JBD","JBD_15",0.548941302874405,0.0734380836106518,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","459",3792204,"PA180105.jpg","Confirmed",100,"PA180105.jpg",2,641,"complex","complex",1,"PA180105.jpg","Barren_Deep","JBD","JBD_2",-0.304743608743796,0.209032097457789,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","46",3985228,"P1081757.jpg","Confirmed",100,"P1081757.jpg",5,91,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081757.JPG","Barren_Deep","JBD","JBD_5",0.00934425663290918,0.292163122638671,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","460",3792205,"PA180106.jpg","Confirmed",100,"PA180106.jpg",2,633,"complex","complex",1,"PA180106.jpg","Barren_Deep","JBD","JBD_2",-0.30434625252122,0.142976099036145,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","461",3792206,"PA180108.jpg","Confirmed",100,"PA180108.jpg",3,757,"simple","simple",1,"PA180108.jpg","Barren_Deep","JBD","JBD_3",-1.12388572472038,-0.104582449879317,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","462",3792207,"PA180109.jpg","Confirmed",100,"PA180109.jpg",3,772,"simple","simple",1,"PA180109.jpg","Barren_Deep","JBD","JBD_3",-1.12388572472038,-0.104582449879317,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","463",3792208,"PA180112.jpg","Confirmed",100,"PA180112.jpg",4,615,"complex","mix",1,"PA180112.jpg","Barren_Deep","JBD","JBD_4",-0.269634161338612,0.187408725750962,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","464",3792209,"PA180113.jpg","Confirmed",100,"PA180113.jpg",4,548,"simple","mix",1,"PA180113.jpg","Barren_Deep","JBD","JBD_4",-0.58079875152083,0.143585705579415,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","465",3792210,"PA180116.jpg","Confirmed",100,"PA180116.jpg",5,91,"complex","complex",1,"PA180116.jpg","Barren_Deep","JBD","JBD_5",0.163072831609266,0.954842021398882,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","466",3792211,"PA180117.jpg","Confirmed",100,"PA180117.jpg",5,84,"complex","complex",1,"PA180117.jpg","Barren_Deep","JBD","JBD_5",0.219499338980585,0.971780675751019,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","467",3792212,"PA180120.jpg","Confirmed",100,"PA180120.jpg",6,637,"complex","complex",1,"PA180120.jpg","Barren_Deep","JBD","JBD_6",-0.251664194295143,0.186896910706116,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","468",3792213,"PA180121.jpg","Confirmed",100,"PA180121.jpg",6,68,"complex","complex",1,"PA180121.jpg","Barren_Deep","JBD","JBD_6",0.0484878718194287,0.772459152817689,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","469",3792214,"PA180124.jpg","Confirmed",100,"PA180124.jpg",1,691,"complex","mix",1,"PA180124.jpg","Barren_Deep","JBD","JBD_1",-0.255006628697154,0.193651264941499,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","47",3985229,"P1081761.jpg","Confirmed",100,"P1081761.jpg",4,615,"complex","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Barren_deep/P1081761.JPG","Barren_Deep","JBD","JBD_4",-0.0311007410172377,0.446132222350019,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","470",3792215,"PA180125.jpg","Confirmed",100,"PA180125.jpg",1,812,"simple","mix",1,"PA180125.jpg","Barren_Deep","JBD","JBD_1",-0.321333524121166,0.231038125169318,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","471",3792216,"PA180127.jpg","Confirmed",100,"PA180127.jpg",7,732,"simple","simple",1,"PA180127.jpg","Barren_Deep","JBD","JBD_7",-0.5463867790959,0.0120457733287664,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","472",3792217,"PA180128.jpg","Confirmed",100,"PA180128.jpg",7,731,"simple","simple",1,"PA180128.jpg","Barren_Deep","JBD","JBD_7",-0.346865289051588,0.225678592010636,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","473",3792218,"PA180131.jpg","Confirmed",100,"PA180131.jpg",8,722,"simple","mix",1,"PA180131.jpg","Barren_Deep","JBD","JBD_8",-0.337100562575999,0.1802678728167,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","474",3792219,"PA180132.jpg","Confirmed",100,"PA180132.jpg",8,612,"complex","mix",1,"PA180132.jpg","Barren_Deep","JBD","JBD_8",-0.422191947883423,0.242699254221735,"high","high","high nutrients","high herbivore"
"Jawbone","Barren","Deep","475",3792220,"PA180140.jpg","Confirmed",100,"PA180140.jpg",9,814,"simple","mix",1,"PA180140.jpg","Barren_Deep","JBD","JBD_9",-0.0844173032147523,0.622734932060579,"high","high","high nutrients","high herbivore"
